country_id,country_name,date,Coverage,K-12 School Closure,Non-essential Businesses Closure,Gathering Limitations,Banning Gatherings of a Certain Size,Public information campaigns,Shelter-in-place Order,Close public transport,Travel Restrictions,State of Emergency Declaration,Note
MOZ,Mozambique,04-01-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"The Mozambican Government announced April 1, 2020 a Level-3 State of Emergency.  Some of the measures (amended on April 8) include: Entry and Exit Requirements    No visas (including border visas) are being issued at this time.  The Ministry of Health (MISAU) has implemented screening at airports and other points of entry scanning the temperatures of all travelers.  All arrivals to Mozambique, regardless of citizenship, will be on a mandated 14-day self-quarantine (see quarantine information below).  Quarantine Information    The Mozambican Government has mandated a 14-day self-quarantine for the following:   all arrivals, regardless of citizenship or prior travel; and  all persons who have had direct contact with confirmed cases of COVID-19."
MRT,Mauritania,03-16-2020,General,Require closing all levels,,,,,,,,,"""Senegal and Mauritania have also announced the immediate closure of schools for three weeks."" (released on 15/03/20).  (https://web.archive.org/web/2020415093649/https://abcnews.go.com/International/wireStory/african-nations-roll-measures-fight-virus-69608406)    Unesco database also notes Mauritania schools as closing on 16/03.  (https://web.archive.org/web/2020415094025/https://en.unesco.org/covid19/educationresponse)"
MRT,Mauritania,03-27-2020,General,,recommend closing (or work from home),,,,,,,,https://web.archive.org/web/2020413181207/https://mr.usembassy.gov/covid-19-information-2/
MRT,Mauritania,03-19-2020,General,,,Require cancelling,,,,,,,"On March 19, the Ministry of the Interior ordered all restaurants and cafes closed, and banned all public gatherings until further notice. It is still in effect as on 27 April as per US embassy advisory.  Source: https://web.archive.org/web/2020427145330/https://mr.usembassy.gov/covid-19-information-2/"
MRT,Mauritania,01-01-2020,,,,,No restrictions,,,,,,
MRT,Mauritania,03-19-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"There seems be no official statement on private gatherings like weddings, funeral, etc. However, a news report from 1 April suggests that all non-essential gathering have been banned.   Source: https://web.archive.org/web/2020427151552/https://www.africanews.com/2020/04/01/coronavirus-mauritania-holding-the-line-border-officials-mobilize-against-covid-19-with-international-organization-for-migrations-iom-support//    Since, curfew has been imposed in the country, it is likely that all private gatherings are also being restricted.   Sources: https://web.archive.org/web/2020427145330/https://mr.usembassy.gov/covid-19-information-2/  https://web.archive.org/web/2020427151450/https://www.africanews.com/2020/03/21/covid-19-mauritania-enforces-curfew//"
MRT,Mauritania,03-19-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"From 19 March, a nighttime curfew between 8pm and 6am has been imposed during which the people are required to stay home.  Further,  On March 22, the Mauritanian government announced that the new working hours for its government employees will be 8:00 am to 4:00 pm until further notice.   On March 27, the Mauritanian government announced that the number of government workers, with the exception of the military, security, health and production workers, should be limited at their places of work until further notice.  Sources: https://web.archive.org/web/2020427151450/https://www.africanews.com/2020/03/21/covid-19-mauritania-enforces-curfew//  https://web.archive.org/web/2020427145330/https://mr.usembassy.gov/covid-19-information-2/"
MRT,Mauritania,03-29-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"On March 28, the Mauritanian government announced that as of Sunday, March 29 at 12:00 noon,  all road traffic and movement of persons between the wilayas (regions) is prohibited, except for health workers, service delivery missions (e.g., water, electricity, telecommunications) and the transportation of goods.  Source: https://web.archive.org/web/2020427145330/https://mr.usembassy.gov/covid-19-information-2/"
MRT,Mauritania,02-05-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"https://web.archive.org/web/*/https://www.garda.com/crisis24/news-alerts/320091/mauritania-authorities-implement-quarantine-measures-for-travelers-from-china-as-of-february-5 - ""The Mauritanian Ministry of Health announced that as of Wednesday, February 5, all those traveling from mainland China will be put under quarantine amid fears of a coronavirus (COVID-19) outbreak in the country. The 14-day quarantine is due to take place in centers far from the population."""
MRT,Mauritania,03-23-2020,,,,,,,,,Total border closure,,"Situation report from 23 March states that all commercial flights, land and sea borders are closed: https://web.archive.org/save/http://www.sante.gov.mr/?p=3760"
MUS,Mauritius,03-19-2020,General,Require closing all levels,,,,,,,,,schools and universities closed starting on March 19:  https://web.archive.org/save/https://www.lexpress.mu/article/372754/covid-19-ecoles-fermees-jusqua-nouvel-ordre
MUS,Mauritius,03-20-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"National lockdown announced on 19th March, to commence on 20th March.    https://web.archive.org/web/2020406181307/https://defimedia.info/breaking-news-covid-19-pravind-jugnauth-annonce-un-confinement-national"
MUS,Mauritius,03-20-2020,General,,,Require cancelling,,,,,,,"National lockdown announced on 19th March, to commence on 20th March.      https://web.archive.org/web/2020406181307/https://defimedia.info/breaking-news-covid-19-pravind-jugnauth-annonce-un-confinement-national"
MUS,Mauritius,01-01-2020,,,,,No restrictions,,,,,,
MUS,Mauritius,03-23-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,"The Prime Minister announced a nationwide curfew in effect from 8pm on 23 March. It does not explicitly limit gathering size, however police have been given powers to apprehend anyone found outdoors without a license.    http://web.archive.org/web/2020427192123/http://www.govmu.org/English/News/Pages/Covid-19-Curfew-Order,-to-protect-Mauritians-in-force-as-from-20-00-hrs-today.aspx"
MUS,Mauritius,03-20-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"National lockdown announced on 19th March, to commence on 20th March.    https://web.archive.org/web/2020406181307/https://defimedia.info/breaking-news-covid-19-pravind-jugnauth-annonce-un-confinement-national"
MUS,Mauritius,05-01-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,"Announced that the ongoing Covid-19 curfew will be extended to 1st June 2020, and no persons should be outside unless for essential reasons. No mention of closing of public transport.     https://web.archive.org/web/2020506144023/http://www.govmu.org/English/News/Pages/Covid-19-Curfew-extended-to-1st-June-and-schools-to-remain-closed-till-1st-August.aspx"
MUS,Mauritius,03-23-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"The Prime Minister announced a nationwide curfew in effect from 8pm on 23 March. Police have been given powers to apprehend anyone found outdoors without a license or a small set of valid reasons (eg medical treatment or essential supplies).    http://web.archive.org/web/2020427192123/http://www.govmu.org/English/News/Pages/Covid-19-Curfew-Order,-to-protect-Mauritians-in-force-as-from-20-00-hrs-today.aspx"
MUS,Mauritius,03-23-2020,General,,,,,,,Recommend closing (or significantly reduce volume/route/means of transport),,,"The Prime Minister announced a nationwide curfew in effect from 8pm on 23 March. There are not explicit restrictions between regions, but police have been given powers to apprehend anyone found outdoors without a license or a small set of valid reasons (eg medical treatment or essential supplies).    http://web.archive.org/web/2020427192123/http://www.govmu.org/English/News/Pages/Covid-19-Curfew-Order,-to-protect-Mauritians-in-force-as-from-20-00-hrs-today.aspx"
MUS,Mauritius,03-18-2020,,,,,,,,,Ban on high-risk regions,,"Initially a ban, but after Mauritians were stranded abroad the ban was lifted for a select few Mauritians, who have to stay in quarantine: https://web.archive.org/web/2020406185858/https://defimedia.info/laeroport-de-plaisance-quelque-300-mauriciens-venant-de-londres-et-mumbai-ont-ete-rapatries-indique-girish-appaya; https://web.archive.org/web/2020406190132/https://defimedia.info/coronavirus-aucun-passager-ne-sera-autorise-sur-le-territoire-mauricien-partir-de-ce-jeudi"
MUS,Mauritius,04-18-2020,,,,,,,,,Total border closure,,Non-resident foreign nationals are not allowed to transit or enter Mauritius. See: https://web.archive.org/web/2020425172242/https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html
MWI,Malawi,03-23-2020,General,Require closing all levels,,,,,,,,,The President of Malawi declared a State of Disaster on 20 March. Schools have been closed since 23 March and gatherings of more than 100 people are banned. https://web.archive.org/save/https://www.gov.uk/foreign-travel-advice/malawi/coronavirus
MWI,Malawi,03-20-2020,General,,,Require cancelling,,,,,,,"Malawian President Peter Mutharika announces on 20th March the immediate banning of public gatherings (and the closure of schools commencing 23rd March):    'President Peter Mutharika has declared Malawi a State of Disaster, ordered the closure of all schools and banned public gatherings due to the threat of coronavirus. [...] “My Government is restricting public gatherings to less than 100 people forthwith. This restriction applies to all gatherings including weddings, funerals, church, congregations, rallies, government meetings etc,” said Mutharika'.    Source:   https://web.archive.org/web/2020408093933/https://malawi24.com/2020/03/20/mutharika-closes-schools-bans-public-gatherings/"
MWI,Malawi,01-01-2020,,,,,No restrictions,,,,,,
MWI,Malawi,03-20-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,,"Malawi restricts gatherings to fewer than 100 people, including private events such as weddings or funerals. (5 in the declaration by the President) Since this effectively means a restriction to a maximum of 99 people, coded as 3G; https://web.archive.org/web/2020506224926/https://mw.one.un.org/declaration-of-state-of-disaster-by-malawi-president-20-march-2020/ "
MWI,Malawi,04-18-2020,General,,,,,,recommend not leaving house,,,,"Malawi announced a three-week lockdown starting on April 18, however a High Court issued an injunction on April 17, meaning no measures will be put in place before judicial review. Since the government has asked people to voluntarily join in containment measures, coded as 1G; the final judgement is expected April 29; https://web.archive.org/web/2020427170939/https://af.reuters.com/article/malawiNews/idAFL8N2C55HX; https://web.archive.org/web/2020427170952/https://af.reuters.com/article/malawiNews/idAFL5N2C26QA;  https://web.archive.org/web/2020427171629/https://www.nyasatimes.com/lockdown-injunction-to-remain-active-until-april-29-malawi-court-to-decide/"
MWI,Malawi,03-16-2020,,,,,,,,,Total border closure,,"The kingdom of eSwatini on Monday shut down six of its ten land borders with South Africa to minimise the movement of people and slow down the spread of the coronavirus. The decision was taken after South Africa closed down 35 border crossings with neighbouring Botswana, Mozambique, Lesotho, Namibia and eSwatini.     Home Affairs Principal Secretary, Nhlanhla Nxumalo said the borders that will remain closed indefinitely are Sicunusa/Emahlatini, Lundzi/Waverley, Sandlane/Nersron, Bulembu/Josefsdaal, Gege/Bothashoop and Nsalitje/Onverwacht.     The major borders, Ngwenya/Oshoek, Lavumisa/Piet Ritief and Matsama/Jeppesrief are still open to the movement of peoples and goods.  https://web.archive.org/save/http://apanews.net/en/news/eswatini-shuts-down-borders-with-south-africa/"
